,0,1
0,C,233.0
1,P,157.0
2,C,125.0
3,P,257.0
4,B,568.0
5,C,191.0
6,P,221.0
7,C,337.0
8,P,245.0
9,C,156.0
10,P,748.0
11,B,514.0
12,C,416.0
13,P,2428.0
14,B,434.0
15,C,538.0
16,P,242.0
17,C,230.0
18,P,1346.0
19,C,117.0
20,P,232.0
21,B,479.0
22,P,980.0
23,C,686.0
24,P,5862.0
25,B,647.0
26,C,1541.0
27,P,4959.0
28,C,10267.0
29,P,3674.0
30,B,2859.0
31,C,6236.0
32,P,255.0
33,C,128.0
34,B,671.0
35,C,309.0
36,B,1510.0
37,P,1284.0
38,B,8039.0
39,C,664.0
40,B,5073.0
41,P,711.0
42,B,7720.0
43,C,1854.0
44,B,2603.0
45,P,367.0
46,B,435.0
47,P,2993.0
48,B,4232.0
49,P,2854.0
50,B,1670.0
51,P,2460.0
52,B,2971.0
53,P,2448.0
54,B,3055.0
55,C,10495.0
56,B,12615.0
57,P,3451.0
58,B,3623.0
59,C,784.0
60,B,9693.0
61,C,263.0
62,P,994.0
63,B,594.0
64,C,1971.0
65,B,2106.0
66,P,2015.0
67,B,21104.0
68,C,3234.0
69,B,2341.0
70,C,891.0
71,B,4635.0
72,P,3055.0
73,B,3801.0
74,C,3044.0
75,B,5628.0
76,C,2497.0
77,B,4777.0
78,C,3768.0
79,B,8368.0
80,P,4049.0
81,B,6902.0
82,C,3622.0
83,B,29606.0
84,P,2978.0
