,0,1
0,C,526.0
1,P,3268.0
2,B,440.0
3,P,5661.0
4,B,662.0
5,P,214.0
6,B,365.0
7,P,1115.0
8,B,3399.0
9,C,539.0
10,P,1224.0
11,B,2075.0
12,C,476.0
13,B,1549.0
14,C,412.0
15,B,2811.0
16,C,367.0
17,B,4351.0
18,P,1759.0
19,B,4869.0
20,P,1628.0
21,B,7998.0
22,C,3479.0
23,P,747.0
24,B,1635.0
25,C,332.0
26,B,2679.0
27,C,597.0
28,B,3031.0
29,C,193.0
30,B,1855.0
31,C,468.0
32,B,5882.0
33,C,359.0
34,B,3006.0
35,C,649.0
36,P,1031.0
37,B,2482.0
38,C,214.0
39,B,3831.0
40,C,359.0
41,B,1090.0
42,C,326.0
43,B,7270.0
44,C,525.0
45,B,2978.0
46,C,1080.0
47,P,976.0
48,B,9408.0
49,C,1566.0
50,B,2007.0
51,C,8490.0
52,B,3805.0
53,P,582.0
54,B,1092.0
55,C,324.0
56,P,2376.0
57,B,718.0
58,C,608.0
59,P,440.0
60,C,144.0
61,P,2087.0
62,B,4249.0
63,C,299.0
64,B,367.0
65,C,367.0
66,P,3187.0
67,B,446.0
68,C,2699.0
69,B,372.0
70,C,2594.0
71,B,3840.0
72,P,328.0
73,B,315.0
74,P,149.0
75,B,476.0
76,P,3348.0
77,C,1617.0
78,B,3984.0
79,P,1984.0
80,B,6740.0
81,C,1399.0
82,B,3558.0
83,P,3036.0
84,C,1950.0
85,B,2050.0
86,P,3037.0
87,B,6864.0
88,C,1538.0
89,B,451.0
90,C,2560.0
91,B,7634.0
92,C,1845.0
93,B,4672.0
94,C,3059.0
95,B,1933.0
96,C,2924.0
97,B,9725.0
98,C,1832.0
99,B,603.0
100,C,2127.0
101,B,3213.0
102,P,657.0
103,B,7449.0
104,C,418.0
105,B,8678.0
106,C,2390.0
107,B,3729.0
108,C,2404.0
109,B,3527.0
110,C,724.0
