,category,start,length
0,P,102,724.0
1,B,1390,480.0
2,P,1390,622.0
3,C,2238,68.0
4,P,2327,2822.0
5,B,5957,596.0
6,C,5957,1164.0
7,P,7228,2136.0
8,C,9463,90.0
9,P,9593,7303.0
10,C,17330,45.0
11,P,17397,51.0
12,B,18676,1228.0
13,P,18676,4789.0
14,C,23592,98.0
15,P,23708,3421.0
16,B,27923,794.0
17,P,27923,53.0
18,C,27999,641.0
19,P,28691,1633.0
20,B,31646,1322.0
21,C,31646,94.0
22,B,32301,561.0
23,P,32301,35.0
24,C,32353,240.0
25,B,35113,2468.0
26,C,35113,2946.0
27,P,38158,155.0
28,C,38433,165.0
29,P,38632,3449.0
30,B,42533,399.0
31,P,42533,87.0
32,C,42642,45.0
33,P,42705,218.0
34,C,42945,57.0
35,B,43516,514.0
36,P,43516,155.0
37,C,43746,175.0
38,B,44573,610.0
39,C,44573,101.0
40,P,44696,119.0
41,B,45311,496.0
42,C,45311,170.0
43,P,45509,5030.0
44,C,50873,2711.0
45,B,60685,7101.0
46,C,60685,4166.0
47,P,64964,3409.0
48,C,68603,2946.0
49,B,72733,1184.0
50,P,72733,4001.0
51,C,77142,3852.0
52,P,81146,6330.0
53,C,87980,2120.0
54,B,90684,474.0
55,C,90684,55.0
56,P,90759,161.0
57,B,94009,3089.0
58,P,94009,1016.0
59,C,95079,2709.0
60,P,97871,2017.0
61,C,99960,3785.0
62,P,103914,2128.0
63,C,106135,1162.0
64,P,107363,747.0
65,C,108159,4058.0
66,B,115472,3122.0
67,C,115472,286.0
68,P,115780,7413.0
69,B,123774,460.0
70,P,123774,163.0
71,B,125044,1107.0
72,C,125044,304.0
73,B,126096,748.0
74,C,126096,82.0
75,P,126222,318.0
76,B,127909,1369.0
77,P,127909,405.0
78,B,133606,5292.0
79,C,133606,509.0
80,B,138137,4022.0
81,C,138137,181.0
82,P,138597,2595.0
83,B,143009,1784.0
84,P,143009,1256.0
85,B,144606,309.0
86,C,144606,792.0
87,B,146381,919.0
88,P,146381,6105.0
89,C,152610,302.0
90,P,152969,9654.0
91,B,163289,454.0
92,P,163289,400.0
93,C,163809,134.0
94,B,165239,1296.0
95,P,165239,926.0
96,C,166245,187.0
97,B,168490,2058.0
98,P,168490,984.0
99,B,170027,553.0
100,C,170027,1188.0
101,B,172742,1488.0
102,P,172742,2512.0
103,B,177059,1805.0
104,P,177059,885.0
105,C,177992,3694.0
106,P,181747,323.0
107,B,183944,1874.0
108,C,183944,1465.0
109,P,185489,865.0
110,C,186587,1613.0
111,B,189870,1670.0
112,P,189870,2067.0
113,B,196416,4479.0
114,P,196416,9140.0
115,B,207639,1777.0
116,C,207639,352.0
117,P,208032,2032.0
118,B,210686,622.0
119,P,210686,2430.0
120,B,217832,4608.0
121,C,217832,120.0
122,B,218306,354.0
123,P,218306,172.0
124,C,218544,243.0
125,B,219384,597.0
126,C,219384,69.0
127,P,219478,377.0
128,B,220885,1003.0
129,P,220885,219.0
130,C,221144,68.0
131,P,221235,404.0
132,B,224077,2414.0
133,P,224077,7022.0
134,B,232959,1759.0
135,P,232959,2588.0
136,B,238246,2699.0
137,C,238246,1959.0
138,B,241396,1122.0
139,P,241396,1454.0
140,C,242894,177.0
141,P,243099,1751.0
142,B,248017,3167.0
143,P,248017,3676.0
144,C,251773,1635.0
145,P,253519,853.0
146,B,257561,3189.0
147,C,257561,2657.0
148,P,260330,4344.0
149,B,265371,568.0
150,C,265371,156.0
151,P,265565,227.0
