,0,1
0,B,705.0
1,C2,283.0
2,B,301.0
3,C2,85.0
4,P,227.0
5,B,643.0
6,C2,243.0
7,P,1934.0
8,C2,68.0
9,P,1493.0
10,C2,9994.0
11,C1,10302.0
12,B,3473.0
13,C2,2932.0
14,C1,6440.0
15,C2,8497.0
16,C1,190.0
17,B,1230.0
18,C1,56074.0
19,B,2539.0
20,C1,42054.0
21,B,10557.0
22,C1,12926.0
23,B,919.0
24,C2,249.0
25,C1,13363.0
26,B,1535.0
27,C1,1042.0
28,B,5008.0
29,C1,10245.0
30,C2,554.0
31,C1,189.0
32,C2,310.0
33,C1,129.0
34,B,950.0
35,C2,375.0
36,C1,202.0
37,C2,112.0
38,B,1474.0
39,C1,271.0
40,B,462.0
41,C1,506.0
42,C2,5841.0
43,B,396.0
44,C2,6889.0
45,C1,39974.0
