,start,end,length,delta_x,delta_y,angle,interval
0,759,927,168,-3.9730024113653144,-2.477844831704317,31.950577612081027,40.0
1,967,1085,118,-5.241817224798396,-6.139068993342576,49.50778819227458,22.0
2,1107,1320,213,-2.133200298114417,-3.739900174181514,60.300012706305715,213.0
3,1533,1629,96,-3.0065948592395557,-0.18983867699240875,3.612902762332593,3452.0
4,5081,9922,4841,-0.4856883931271767,-12.2620103118837,87.7317458470764,8065.0
5,17987,20281,2294,5.676974345385048,-7.6270796160656005,-53.339017981026736,53.0
6,20334,23599,3265,8.951987469076485,-9.803670267019527,-47.59997976931933,51.0
7,23650,24839,1189,5.508490694264111,-4.803866616876277,-41.09116215638663,62.0
8,24901,28969,4068,5.6199030363737705,-7.369115974653923,-52.669798697333114,77.0
9,29046,32590,3544,5.724812102398687,-6.4478535025999975,-48.39930492615207,50.0
10,32640,36691,4051,6.101575341005869,-7.562073614002983,-51.10114196807704,82.0
11,36773,48445,11672,8.79500124577352,-9.275511356798873,-46.5231839780974,64.0
12,48509,64316,15807,7.368451060964119,-7.763915642110504,-46.49700940098664,6843.0
13,71159,75870,4711,6.170175183276996,-5.54587499477428,-41.94982795067095,95.0
14,75965,78641,2676,5.132874082357745,-4.502850160552654,-41.25908732798258,88.0
15,78729,78810,81,0.61670576293983,-4.352970262687194,-81.93630252587417,25.0
16,78835,79004,169,2.24265005036402,-4.295796907209834,-62.43288294172498,2333.0
17,81337,81438,101,-4.179580148456125,2.606466425549513,-31.94845689479252,275.0
18,81713,81963,250,-1.5232794305413933,-3.9144228991599874,68.73673227944961,238.0
19,82201,82382,181,-0.5764239572932723,0.49564830456982634,-40.69117113694659,1036.0
20,83418,85322,1904,0.2509981398989538,-0.7783166925316465,-72.12608831636605,7854.0
21,93176,93781,605,0.8842305013017011,-5.06239368002754,-80.09229681415948,4094.0
22,97875,103732,5857,6.3733092407916985,-9.85675999216437,-57.11358543957794,74.0
23,103806,105335,1529,3.257195801699055,-4.170822875000965,-52.0120140295778,52.0
24,105387,111491,6104,5.299540254166914,-6.607589409555004,-51.269049031570034,78.0
25,111569,115876,4307,8.975363434578298,-7.607366483718167,-40.28404736304248,106.0
26,115982,117122,1140,2.9457206127464417,-0.8245998422765837,-15.63860430365082,4610.0
27,121732,122342,610,0.01809001512144448,-1.3341107430622259,-89.22313945323864,54.0
28,122396,124400,2004,5.638724025556385,-2.6334775710941187,-25.03418834676472,55.0
29,124455,127378,2923,7.181489661530065,-5.712734205155812,-38.501560677191065,49.0
30,127427,129842,2415,3.930796559252528,-3.6124335867659454,-42.583258731378734,52.0
31,129894,133827,3933,9.648165389489336,-5.00625145291913,-27.423949137776432,67.0
32,133894,141628,7734,6.143174222708836,-7.587928282851905,-51.00642596449701,54.0
33,141682,152528,10846,9.535895443127998,-8.38786931955093,-41.335182708870356,61.0
34,152589,158238,5649,4.133396887630553,-4.69458645933787,-48.63736376999311,70.0
35,158308,165766,7458,3.1610192738262697,-6.6667573205009205,-64.63219732599968,100.0
36,165866,172562,6696,10.638074979646262,-5.023891054781103,-25.279288444679224,81.0
37,172643,176097,3454,3.469194011356663,-4.509792041571046,-52.430424546076445,
