,0,1
0,B,1380.0
1,C,2335.0
2,B,1465.0
3,C,1742.0
4,B,332.0
5,C,721.0
6,B,325.0
7,C,13381.0
8,B,2243.0
9,C,3995.0
10,B,1286.0
11,C,17045.0
12,B,1096.0
13,C,6445.0
14,B,2134.0
15,P,361.0
16,C,1754.0
17,B,360.0
18,C,18151.0
19,B,2888.0
20,C,2035.0
21,B,1026.0
22,C,1962.0
23,B,3609.0
24,C,810.0
25,B,1724.0
26,P,332.0
27,B,6466.0
28,C,1696.0
29,B,1570.0
30,C,910.0
31,B,2104.0
32,P,238.0
33,B,518.0
34,C,16485.0
35,B,1082.0
36,C,1959.0
37,B,1187.0
38,C,9426.0
39,B,1860.0
40,C,29273.0
41,B,748.0
42,C,2182.0
