,0,1
0,P,141.0
1,C,108.0
2,B,323.0
3,C,272.0
4,P,534.0
5,B,593.0
6,P,556.0
7,B,396.0
8,P,928.0
9,B,515.0
10,P,500.0
11,B,1085.0
12,P,1570.0
13,B,5492.0
14,P,934.0
15,B,1213.0
16,P,1053.0
17,B,620.0
18,P,15373.0
19,C,662.0
20,B,4400.0
21,C,11171.0
22,B,836.0
23,C,206.0
24,P,3667.0
25,B,33276.0
26,C,950.0
27,B,2369.0
28,P,618.0
29,C,11688.0
30,B,679.0
31,P,2242.0
32,C,8662.0
33,B,41195.0
34,C,4553.0
35,B,13854.0
36,C,7258.0
37,B,1076.0
38,P,4728.0
39,B,462.0
40,C,5491.0
41,B,8102.0
42,C,4921.0
43,B,49628.0
44,P,2376.0
