,category,start,length
0,B,331,331.0
1,C,331,460.0
2,P,852,782.0
3,B,2575,724.0
4,P,2575,5297.0
5,B,8737,382.0
6,P,8737,449.0
7,C,9635,723.0
8,P,10457,23288.0
9,B,35170,823.0
10,P,35170,542.0
11,B,39371,3659.0
12,C,39371,18489.0
13,P,58248,13358.0
14,B,72310,704.0
15,C,72310,10218.0
16,B,87927,5347.0
17,P,87927,493.0
18,B,94040,5620.0
19,P,94040,4017.0
20,B,99142,1085.0
21,P,99142,8959.0
22,B,129151,20961.0
23,C,129151,3164.0
24,B,145897,13546.0
25,P,145897,3930.0
26,B,153592,3765.0
27,C,153592,1228.0
28,B,155661,742.0
29,P,155661,3551.0
30,B,165537,6287.0
31,C,165537,12539.0
32,B,185403,7229.0
33,C,185403,737.0
34,P,186230,3067.0
35,C,189387,1524.0
36,P,191099,9164.0
37,C,200509,8378.0
38,B,210060,879.0
39,C,210060,609.0
40,P,210707,2156.0
41,B,213885,1022.0
42,P,213885,2571.0
43,B,217625,1026.0
44,C,217625,11363.0
45,B,229800,724.0
46,C,229800,4319.0
47,B,237958,3839.0
48,C,237958,31957.0
