,0,1
0,B,369.0
1,P,231.0
2,B,878.0
3,C2,188.0
4,B,521.0
5,P,305.0
6,B,448.0
7,P,899.0
8,C2,237.0
9,P,186.0
10,C2,81.0
11,B,385.0
12,P,6295.0
13,B,510.0
14,P,5754.0
15,B,349.0
16,P,2276.0
17,C2,236.0
18,P,2074.0
19,B,1126.0
20,P,274.0
21,B,372.0
22,P,14037.0
23,B,873.0
24,C2,106.0
25,P,6866.0
26,C2,241.0
27,P,5726.0
28,B,1264.0
29,C2,278.0
30,P,11493.0
31,C2,479.0
32,P,6639.0
33,B,368.0
34,P,2690.0
35,B,478.0
36,P,813.0
37,C2,1411.0
38,P,6859.0
39,B,862.0
40,C2,239.0
41,B,418.0
42,P,6733.0
43,B,2333.0
44,P,7732.0
45,B,3323.0
46,C2,685.0
47,P,3467.0
48,B,407.0
49,P,178.0
50,B,1942.0
51,C2,1663.0
52,P,1214.0
53,B,318.0
54,C2,1944.0
55,P,2064.0
56,B,510.0
57,P,693.0
58,C2,3469.0
59,P,2435.0
60,C1,1838.0
61,B,463.0
62,P,1901.0
63,C1,293.0
64,P,3922.0
65,B,406.0
66,P,1252.0
67,B,540.0
68,C2,4428.0
69,B,533.0
70,P,254.0
71,C2,6643.0
72,B,931.0
73,C2,3469.0
74,B,533.0
75,C2,4216.0
76,P,882.0
77,B,331.0
78,P,3640.0
79,B,361.0
80,P,2574.0
81,C2,1815.0
82,B,420.0
83,P,390.0
84,B,609.0
85,P,1809.0
86,B,2288.0
87,C2,2135.0
88,P,3838.0
89,C2,150.0
90,P,3014.0
91,B,635.0
92,P,1547.0
93,C2,3518.0
94,B,409.0
95,P,3366.0
96,C2,2121.0
97,P,1522.0
98,C1,333.0
99,C2,1914.0
100,C1,222.0
101,C2,2140.0
102,P,2220.0
103,C2,202.0
104,B,665.0
105,C2,3274.0
106,C1,263.0
107,P,715.0
108,C1,316.0
109,P,2081.0
110,C2,244.0
111,P,1806.0
112,C1,291.0
113,C2,2670.0
114,P,2599.0
115,C2,743.0
116,P,489.0
117,C1,267.0
118,P,3753.0
119,C1,1164.0
120,B,352.0
121,C2,5515.0
122,B,401.0
123,C2,4063.0
124,C1,283.0
125,C2,5438.0
126,B,2609.0
127,C2,3889.0
128,P,1133.0
129,C1,857.0
130,P,2749.0
131,C2,549.0
