,start,end,length,delta_x,delta_y,angle,interval
0,136,2210,2074,13.64328412629635,-2.072708516001498,-8.638407719369381,12075.0
1,14285,17176,2891,8.797239466039983,-0.9478879938729108,-6.149799537702966,141.0
2,17317,22107,4790,9.119723861748838,-3.7676831523101555,-22.447265178949326,76.0
3,22183,26312,4129,11.687634990803858,-4.055667252819134,-19.137027564248864,92.0
4,26404,31652,5248,12.836029416571606,-3.4319895435924934,-14.969118040273091,107.0
5,31759,37864,6105,8.587293209642027,-4.405441469004984,-27.1586690104295,67.0
6,37931,44635,6704,12.676487161966023,-2.6474069214907416,-11.79632211253786,156.0
7,44791,45558,767,3.395728549461097,-1.4469720509177506,-23.079598129212645,117.0
8,45675,46854,1179,8.185853039628057,-5.269820697945647,-32.772289136831105,34065.0
9,80919,81407,488,1.2036869932877465,1.428651641287999,49.88473669187964,17053.0
10,98460,99215,755,5.543799658822408,2.309571429293058,22.616825886956583,3833.0
11,103048,104921,1873,9.943307618864893,-4.1835666474932225,-22.818532388597784,40284.0
12,145205,145311,106,1.9442303050926455,-2.87138661176553,-55.89787362275984,27.0
13,145338,145723,385,4.817540830021443,-2.0833594999282923,-23.386208980021664,3524.0
14,149247,158723,9476,16.306625380380495,-6.639544481632953,-22.154605898362135,5963.0
15,164686,171419,6733,11.28584458201368,-3.815398753773394,-18.678822032934182,7517.0
16,178936,179844,908,5.941511436757779,-3.616489742250181,-31.328112816577192,72.0
17,179916,182205,2289,10.94551363147906,-7.540334114939554,-34.56284908081668,17443.0
18,199648,199866,218,3.4399787899217387,-7.293938652612766,-64.75042417633048,27751.0
19,227617,237062,9445,16.173834188194817,-5.7776458279385565,-19.657834339971153,199.0
20,237261,238920,1659,3.395442687173002,0.2892250606088851,4.868723008135956,
