,0,1
0,B,406.0
1,C,92.0
2,B,1039.0
3,P,3126.0
4,C,4532.0
5,B,5759.0
6,C,4952.0
7,B,4936.0
8,C,10152.0
9,B,13160.0
10,C,1583.0
11,B,13126.0
12,P,1588.0
13,C,3620.0
14,B,385.0
15,P,1409.0
16,B,9480.0
17,C,4545.0
18,B,12660.0
19,C,1869.0
20,B,1485.0
21,C,1075.0
22,B,2241.0
23,C,906.0
24,B,3906.0
25,C,651.0
26,B,2349.0
27,C,1041.0
28,B,3847.0
29,C,821.0
30,B,3848.0
31,C,2191.0
32,B,5196.0
33,C,1494.0
34,B,1363.0
35,P,1903.0
36,B,1279.0
37,C,1980.0
38,P,506.0
39,B,1058.0
40,C,4614.0
41,P,643.0
42,B,2299.0
43,C,1781.0
44,P,684.0
45,B,1461.0
46,C,2395.0
47,B,1505.0
48,C,2119.0
49,P,2588.0
50,C,151.0
51,P,1001.0
52,B,2507.0
53,C,262.0
54,P,1149.0
55,C,2669.0
56,P,2383.0
57,B,3286.0
58,C,1728.0
59,P,2188.0
