,start,end,length,delta_x,delta_y,angle,interval
0,73,304,231,-1.558290993246004,2.096654193744939,-53.37925463948792,541.0
1,845,1061,216,1.2434146591769775,4.576608599293181,74.80026088429385,33.0
2,1094,1221,127,-1.6235073261750017,-3.7225931820364337,66.43689215002725,701.0
3,1922,2252,330,3.1733308145088017,3.3779031173041574,46.788567186259414,34.0
4,2286,2373,87,1.4317616265433628,1.4784967943558343,45.920020609083316,263.0
5,2636,2708,72,0.03409517550387875,1.4071137353811451,88.61196189883779,297.0
6,3005,3114,109,1.0159095506730864,2.211325766798012,65.32538302754789,327.0
7,3441,3559,118,-0.38608453256900077,1.8684205044613975,-78.32490042179204,296.0
8,3855,3936,81,0.07365213610854937,3.291708119581486,88.71821790422783,295.0
9,4231,4566,335,-0.7293440526437394,2.7799040894898184,-75.29903838975088,248.0
10,4814,5059,245,1.1960106282219272,1.621754586452397,53.59198926430745,1568.0
11,6627,6810,183,-2.768711288353998,2.899374282712074,-46.32057152510594,1500.0
12,8310,8449,139,1.2810405791582724,2.2622458535048935,60.47845032851977,1584.0
13,10033,10409,376,1.1129676879123025,3.533184235816506,72.51535649730337,38.0
14,10447,10903,456,-3.1302654306418844,3.4765705619436176,-48.000480237813704,93.0
15,10996,11374,378,-1.6417501097536018,4.68737832560825,-70.69723919403341,2174.0
16,13548,14063,515,1.0700109582825093,6.957523029321038,81.25687221472016,371.0
17,14434,14586,152,-0.578905297586175,3.499391452924897,-80.60661689513476,1936.0
18,16522,16666,144,1.5393417099277684,1.7811828759992068,49.16562345664356,456.0
19,17122,17350,228,-0.4894306184680346,2.3771378952121154,-78.36590642985513,1075.0
20,18425,18585,160,-0.3575195272249232,5.21610106375347,-86.07899237988713,214.0
21,18799,18914,115,-0.5593993260284407,5.230003514423586,-83.89487470727653,1538.0
22,20452,20929,477,3.1278944059927625,3.4905582701995,48.13643538367518,256.0
23,21185,21318,133,-0.40219011983420216,6.083780060694039,-86.21776031236179,364.0
24,21682,21827,145,-0.625996770663761,4.785609149039416,-82.54755745209212,1115.0
25,22942,23628,686,4.61867855394847,2.3310387769363956,26.77999609168409,222.0
26,23850,24124,274,0.5171623544832187,3.726541034836913,82.09906393814843,1161.0
27,25285,25390,105,-2.404380513373596,1.504621762361083,-32.03765505759729,21.0
28,25411,25493,82,-2.5252452572692903,1.0965068891759273,-23.471352332399036,2731.0
29,28224,28386,162,-3.377580581405141,4.169292089153856,-50.988760443400665,102.0
30,28488,28672,184,-1.6698452520992078,3.4296460419616324,-64.03921644825445,4002.0
31,32674,33154,480,-0.6036488308591998,0.4411565023936532,-36.15994945765877,750.0
32,33904,34021,117,0.6761963855502557,1.058739343349103,57.434414400358044,1608.0
33,35629,35779,150,-1.3843853249179574,2.9323824409748056,-64.72788297298224,9171.0
34,44950,45441,491,2.7737086057754397,3.6816463094983902,53.006064145558504,2358.0
35,47799,47869,70,-1.5311406198756998,0.2843703501449255,-10.521350907957286,2331.0
36,50200,50334,134,-2.1937900702302358,0.6461221137881665,-16.410925433341838,2335.0
37,52669,54427,1758,-2.9853001568038735,6.344698424182766,-64.80213152310927,1343.0
38,55770,55879,109,-1.8465401214400572,1.7968835057973962,-44.2191579543147,4357.0
39,60236,60542,306,0.10589314481249801,1.4196029611992458,85.73400817703589,1721.0
40,62263,62436,173,2.094754637632022,-0.1451938435308051,-3.9650039454864405,40.0
41,62476,76346,13870,-2.8522766617607402,14.327767221693492,-78.74112753686985,3238.0
42,79584,79769,185,-0.49817327543996726,1.0554463529573752,-64.73257421217087,
