,0,1
0,P,2227.0
1,B,2264.0
2,C1,352.0
3,B,13992.0
4,C1,1391.0
5,B,6214.0
6,P,1053.0
7,B,13686.0
8,C1,1888.0
9,B,7335.0
10,C1,8598.0
11,B,7211.0
12,P,2242.0
13,B,2152.0
14,P,2669.0
15,B,4536.0
16,C1,3712.0
17,B,8528.0
18,C1,3750.0
19,B,10913.0
20,C1,880.0
21,B,16526.0
22,C1,651.0
23,P,303.0
24,B,8305.0
25,C1,1196.0
26,B,47631.0
27,C2,3120.0
28,B,18432.0
29,P,1123.0
30,B,2579.0
31,C2,1068.0
32,C1,651.0
33,P,303.0
34,C1,2216.0
35,B,2215.0
36,C2,648.0
37,B,2866.0
38,P,2769.0
39,C1,1109.0
40,P,221.0
41,C2,568.0
42,B,3577.0
43,C1,2357.0
44,C2,2333.0
45,B,1379.0
46,C1,2982.0
47,B,3715.0
48,C1,288.0
49,C2,344.0
50,P,373.0
51,C1,1704.0
52,B,8583.0
53,C1,373.0
54,B,7998.0
55,P,1604.0
56,B,4583.0
57,C1,3001.0
