,0,1
0,B,368.0
1,P,235.0
2,C,176.0
3,P,145.0
4,C,242.0
5,P,2237.0
6,B,329.0
7,C,692.0
8,P,119.0
9,C,117.0
10,P,2690.0
11,B,520.0
12,C,161.0
13,P,432.0
14,B,333.0
15,P,7443.0
16,B,491.0
17,C,178.0
18,B,665.0
19,P,932.0
20,B,368.0
21,P,1430.0
22,C,414.0
23,P,1830.0
24,B,355.0
25,C,1194.0
26,P,3940.0
27,B,445.0
28,P,446.0
29,C,427.0
30,B,605.0
31,C,163.0
32,P,3615.0
33,C,1806.0
34,P,987.0
35,C,411.0
36,P,3214.0
37,C,1876.0
38,P,4608.0
39,C,227.0
40,B,609.0
41,P,484.0
42,B,487.0
43,C,430.0
44,P,154.0
45,B,4341.0
46,P,2106.0
47,B,4196.0
48,P,1357.0
49,B,4618.0
50,P,2288.0
51,C,14445.0
52,P,1320.0
53,C,5587.0
54,P,1267.0
55,C,31604.0
56,B,3406.0
57,C,23968.0
58,B,1842.0
59,C,6297.0
60,P,1442.0
61,C,3622.0
62,B,4171.0
63,C,6779.0
64,B,4792.0
65,C,11159.0
66,B,1931.0
67,P,3459.0
68,C,416.0
69,B,3245.0
70,C,15488.0
71,B,2825.0
72,C,944.0
73,B,1914.0
74,C,645.0
75,B,4252.0
76,C,1446.0
77,B,2251.0
78,C,19599.0
79,P,724.0
80,C,5683.0
