,0,1
0,B,369.0
1,P,231.0
2,B,878.0
3,C,188.0
4,B,521.0
5,P,305.0
6,B,448.0
7,P,899.0
8,C,237.0
9,P,186.0
10,C,81.0
11,B,385.0
12,P,6295.0
13,B,510.0
14,P,5754.0
15,B,349.0
16,P,2276.0
17,C,236.0
18,P,2074.0
19,B,1126.0
20,P,274.0
21,B,372.0
22,P,14037.0
23,B,873.0
24,C,106.0
25,P,6866.0
26,C,241.0
27,P,5726.0
28,B,1264.0
29,C,278.0
30,P,11493.0
31,C,479.0
32,P,6639.0
33,B,368.0
34,P,2690.0
35,B,478.0
36,P,813.0
37,C,1411.0
38,P,6859.0
39,B,862.0
40,C,239.0
41,B,418.0
42,P,6733.0
43,B,2333.0
44,P,7732.0
45,B,3323.0
46,C,685.0
47,P,3467.0
48,B,407.0
49,P,178.0
50,B,1942.0
51,C,1663.0
52,P,1214.0
53,B,318.0
54,C,1944.0
55,P,2064.0
56,B,510.0
57,P,693.0
58,C,3469.0
59,P,2435.0
60,C,1838.0
61,B,463.0
62,P,1901.0
63,C,293.0
64,P,3922.0
65,B,406.0
66,P,1252.0
67,B,540.0
68,C,4428.0
69,B,533.0
70,P,254.0
71,C,6643.0
72,B,931.0
73,C,3469.0
74,B,533.0
75,C,4216.0
76,P,882.0
77,B,331.0
78,P,3640.0
79,B,361.0
80,P,2574.0
81,C,1815.0
82,B,420.0
83,P,390.0
84,B,609.0
85,P,1809.0
86,B,2288.0
87,C,2135.0
88,P,3838.0
89,C,150.0
90,P,3014.0
91,B,635.0
92,P,1547.0
93,C,3518.0
94,B,409.0
95,P,3366.0
96,C,2121.0
97,P,1522.0
98,C,4609.0
99,P,2220.0
100,C,202.0
101,B,665.0
102,C,3537.0
103,P,715.0
104,C,316.0
105,P,2081.0
106,C,244.0
107,P,1806.0
108,C,2961.0
109,P,2599.0
110,C,743.0
111,P,489.0
112,C,267.0
113,P,3753.0
114,C,1164.0
115,B,352.0
116,C,5515.0
117,B,401.0
118,C,9784.0
119,B,2609.0
120,C,3889.0
121,P,1133.0
122,C,857.0
123,P,2749.0
124,C,549.0
