,category,start,length
0,P,134,194.0
1,B,572,340.0
2,C,572,299.0
3,P,1239,112.0
4,C,1382,463.0
5,B,2011,2426.0
6,C,2011,8308.0
7,B,12862,10462.0
8,C,12862,69291.0
9,B,93878,663.0
10,P,93878,192.0
11,B,94733,1822.0
12,C,94733,171.0
13,B,96726,19073.0
14,P,96726,243.0
15,C,116042,9510.0
16,B,125682,6597.0
17,C,125682,39129.0
18,B,171997,5361.0
19,C,171997,47083.0
20,B,224990,7497.0
21,C,224990,2149.0
22,B,234636,15796.0
23,C,234636,15065.0
24,C,265574,4928.0
