,start,end,length,delta_x,delta_y,angle,interval
0,398,682,284,-2.8494273932450653,1.160740053031617,-22.16396981484625,29.0
1,711,819,108,-2.006403794585623,-0.3414882014786542,9.659134380874772,26.0
2,845,1036,191,-4.657266875408581,-0.8644260783795801,10.514898558094734,23.0
3,1059,3592,2533,-15.833131534312528,-0.7788838627620862,2.8162976811970726,59.0
4,3651,3858,207,-3.8550610023532528,-0.5416989443079814,7.998622012775257,32.0
5,3890,4188,298,-6.40933316117156,-0.6382258994916583,5.686629008882442,27.0
6,4215,5145,930,-13.323987711233542,-0.7056634406639262,3.031659764209187,46.0
7,5191,6317,1126,-6.648678858719705,-0.6512409793549807,5.594300901320689,70.0
8,6387,7851,1464,-5.875933735667999,-1.2095791735433892,11.632026062608679,57.0
9,7908,8513,605,-2.362463787314283,1.327513895284639,-29.332470771207298,51.0
10,8564,10352,1788,-7.099428575184589,1.3153798235362046,-10.496711321111938,53.0
11,10405,10882,477,-4.277292206465646,-1.0310962873957124,13.553300055494478,55.0
12,10937,13240,2303,-8.394805809373793,3.5600837415971682,-22.980913433060415,68.0
13,13308,14836,1528,-6.31074655202498,-1.119861590453283,10.062564689602254,61.0
14,14897,16574,1677,-5.217914848131784,0.19206566940414405,-2.108042503552904,53.0
15,16627,16933,306,-2.173838241119938,-0.810098035636031,20.43830752109827,30.0
16,16963,18966,2003,-3.5328101512465224,0.3080441303636974,-4.983313763427559,53.0
17,19019,21200,2181,-6.438841681951033,0.5768540699113771,-5.11944568240374,52.0
18,21252,24598,3346,-6.798075531270882,-1.455065673799183,12.081341110266015,52.0
19,24650,28345,3695,-4.488177972258953,-0.4023657278491015,5.122878794602901,54.0
20,28399,30206,1807,-3.5755762694367377,0.06509444661845976,-1.0429717674146335,71.0
21,30277,31090,813,-0.7079346045051551,-3.7849821807360797,79.40593156455151,2118.0
22,33208,34195,987,-3.15573740170548,0.9551488037646294,-16.839518616257983,68.0
23,34263,37919,3656,-6.3133144668570935,0.521232465612826,-4.719682806241701,69.0
24,37988,39293,1305,-4.379896822916905,-0.7642990513348167,9.89853610272025,71.0
25,39364,42944,3580,-8.021506192554895,1.0322347993148355,-7.332718501900847,114.0
26,43058,46267,3209,-4.181137021633219,-1.195221253427448,15.95313236311992,78.0
27,46345,49276,2931,-6.019482575980035,-0.18291303776825885,1.7405019596233595,57.0
28,49333,52791,3458,-5.000518898644842,-1.6318767703412647,18.073652777390297,48.0
29,52839,56643,3804,-7.3989377893474,-2.5506327746148685,19.020587687712737,67.0
30,56710,56831,121,-0.5427857833791165,-0.19478515209263492,19.74112987343698,38.0
31,56869,56969,100,-3.124841725511402,-0.9439352019210645,16.808231197484588,51.0
32,57020,57129,109,-1.6471176565377164,-0.9914111723714427,31.04401729618798,25.0
33,57154,57255,101,-3.480785118878316,-1.2482923211243104,19.729040939355365,25.0
34,57280,59507,2227,-14.20337156373067,0.012163621639672328,-0.04906750555983662,
