,0,1
0,B,416.0
1,C,48.0
2,P,8176.0
3,B,1979.0
4,P,1973.0
5,C,527.0
6,P,2111.0
7,B,2392.0
8,P,12773.0
9,B,1669.0
10,P,14618.0
11,B,1634.0
12,P,31658.0
13,B,524.0
14,P,6200.0
15,C,3693.0
16,P,4274.0
17,C,7782.0
18,B,1879.0
19,P,3777.0
20,C,2900.0
21,P,554.0
22,B,747.0
23,C,79.0
24,P,11846.0
25,B,6588.0
26,P,3667.0
27,B,2981.0
28,P,4984.0
29,C,342.0
30,P,65.0
31,C,115.0
32,B,924.0
33,P,496.0
34,B,2557.0
35,C,214.0
36,B,347.0
37,P,1020.0
38,C,78.0
39,P,54.0
40,C,374.0
41,B,563.0
42,C,6561.0
43,P,6363.0
44,B,3320.0
45,P,9144.0
46,C,1839.0
47,P,5103.0
48,B,1521.0
49,P,43635.0
50,B,439.0
51,P,283.0
52,B,2972.0
53,C,541.0
54,P,21735.0
55,B,3455.0
56,P,2653.0
57,C,723.0
