,start,end,length,delta_x,delta_y,angle
39,12932,13578,646,-0.3959815205953987,-5.625717276738499,4.026279836602896
40,13614,13825,211,-0.2068823497185832,-4.43575486937911,2.67032381789633
41,13944,14683,739,-10.107345105061597,-0.9117686181518394,84.84538448269504
42,14686,14855,169,3.8529364877687016,-6.614627928392423,-30.22025483544467
43,15072,15258,186,0.26552373258574846,-2.892430115597307,-5.245025196323122
44,15298,15449,151,-0.1504376236240006,-6.193360374325351,1.3914491978271193
45,15483,15635,152,3.5141391303601353,-4.977806324448636,-35.2206157836742
46,15656,15808,152,7.3952999056730135,-2.394548940883041,-72.05839158978634
47,15853,16012,159,-2.0943353904672364,-1.7696640713135707,49.80297751174769
48,16054,16183,129,-1.881816700151532,-4.731307509788962,21.68955291884985
49,16363,16895,532,-3.7905497911479245,2.816793200067522,-53.38361247253037
50,18031,18142,111,-5.4404970066088225,-0.6699274825178207,82.98009708811695
51,18231,18915,684,-3.8185886203544896,-4.146136710475901,42.64504699005088
52,18948,19117,169,0.6910139086108131,-6.282543482056269,-6.2767049072550725
53,19200,19569,369,-6.680216034261164,3.668340305108032,-61.22727154690595
54,19576,20559,983,-1.0635956176609938,-6.416738895098845,9.411396747599781
55,20605,20959,354,2.2899157666463594,-5.9844544014709555,-20.93905138356661
56,21055,21171,116,-0.042842367642947465,-5.793672927283126,0.42367633463729654
57,21223,21422,199,-6.6625612861028145,-0.25186642133972725,87.83506464066843
58,21434,21679,245,1.1374841048804996,-4.84908214680074,-13.201592082755733
59,21713,22032,319,-6.94592044740962,-0.8169985954053232,83.2915342809543
60,22086,22424,338,-14.11092239427461,-0.291567940087063,88.81629030982293
61,22485,22772,287,-11.339257200549838,-1.5337440875178885,82.29694153015436
62,22802,23548,746,-5.996143143276242,-1.869506530364518,72.68331309137612
63,23648,23908,260,-6.2836528792710595,-3.0493156190712796,64.1137424573264
64,26001,26231,230,1.4973187526575344,-6.9041783608536065,-12.23632598477177
65,26303,26754,451,-5.215136224947258,-1.3063141721879248,75.93759766939763
66,26824,27181,357,-2.4450140942537644,-1.308600507934841,61.84378277210004
67,27233,27552,319,-6.4240279377734595,-1.3020553490407138,78.54221123830563
68,28707,29023,316,-0.5484016911710938,-6.320769703875513,4.958670543642093
69,29128,29598,470,-8.79687749215779,1.2686565449182012,-81.79357389071552
70,29694,29807,113,-9.796170671931065,0.04296292913707589,-89.74872030966063
71,30758,30815,57,2.030291334689039,-1.3055789660750037,-57.25695325001884
72,30849,31458,609,-3.780355804359999,-3.6924960453045514,45.67360648265623
73,31485,31974,489,-0.25029712940926174,-3.896340118445437,3.6755751978401214
74,32016,32305,289,-1.0116314491702525,-5.269535371558234,10.867273859170007
75,32350,32695,345,-8.704529942049604,4.782616498903948,-61.213848154514814
76,33534,33914,380,-3.399662217693333,-2.604830664633681,52.54056354035948
77,33946,34801,855,-9.07884939080617,-3.8698032331696766,66.91417352772972
78,35604,35742,138,-2.0929171142322502,-2.392312749388921,41.18108847461284
79,35774,36130,356,-7.8748216446289945,-0.8410119356037171,83.90405525377506
80,36133,36279,146,4.182230919733442,-6.144700439609153,-34.240144998690695
81,36308,37104,796,-7.999640592519754,-2.0100765946065167,75.89524521073086
82,38009,38266,257,0.11356840555583858,-5.6296352357118735,-1.1556890574227492
83,38553,38769,216,-6.431286007291575,-2.589732501625207,68.0664760112658
84,38795,39532,737,-3.486452381445119,-4.991404691160682,34.93396135306052
85,39638,40342,704,-6.159867299706022,-2.899680440710611,64.79187576952187
