,0,1
0,C,792.0
1,P,1360.0
2,C,355.0
3,P,4443.0
4,C,228.0
5,P,1760.0
6,C,20227.0
7,B,2140.0
8,C,3533.0
9,B,18716.0
10,C,2085.0
11,B,1280.0
12,C,2718.0
13,B,3219.0
14,C,3348.0
15,B,1475.0
16,C,1551.0
17,B,5715.0
18,C,1690.0
19,B,23413.0
20,C,20876.0
21,B,2864.0
22,C,12493.0
23,B,377.0
24,P,1418.0
25,C,7779.0
26,B,14548.0
27,C,8875.0
28,B,3304.0
29,C,1053.0
30,B,2285.0
31,C,1412.0
32,B,2784.0
33,C,14176.0
34,B,3671.0
35,C,1538.0
36,B,5896.0
37,P,2730.0
38,B,1394.0
39,C,17830.0
40,B,10348.0
41,C,2636.0
42,B,1594.0
43,C,6130.0
44,B,1337.0
45,C,8395.0
