,0,1
0,P,142.0
1,C2,70.0
2,B,571.0
3,C2,666.0
4,B,1408.0
5,P,3401.0
6,C2,2219.0
7,P,112.0
8,C2,302.0
9,B,1983.0
10,C2,25932.0
11,C1,520.0
12,C2,884.0
13,P,1654.0
14,C2,3034.0
15,C1,126.0
16,B,1852.0
17,C1,6413.0
18,C2,3156.0
19,C1,2323.0
20,C2,3857.0
21,C1,2503.0
22,B,4646.0
23,C1,1592.0
24,C2,9385.0
25,C1,165.0
26,B,2251.0
27,C2,12977.0
28,B,2437.0
29,C2,15332.0
30,C1,3019.0
31,C2,4050.0
32,C1,1783.0
33,B,1704.0
34,C1,347.0
35,B,21381.0
36,C2,367.0
37,B,10705.0
38,C2,6807.0
39,B,11600.0
40,C2,3855.0
41,B,13600.0
42,C2,1208.0
43,C1,819.0
44,B,3611.0
45,C1,8129.0
46,C2,8377.0
47,C1,3031.0
48,C2,12444.0
49,C1,6572.0
50,B,2004.0
51,C1,5339.0
52,B,2186.0
53,C2,11395.0
54,C1,875.0
55,C2,1670.0
56,P,260.0
57,C2,1513.0
58,C1,69.0
59,B,1706.0
60,C2,2306.0
