,0,1
0,B,424.0
1,P,3207.0
2,C2,248.0
3,P,5245.0
4,C2,3468.0
5,C1,8560.0
6,P,13320.0
7,B,109768.0
8,P,1358.0
9,C2,1097.0
10,P,199.0
11,C1,187.0
12,P,33906.0
13,B,33410.0
14,C2,2666.0
15,B,323.0
16,C1,2482.0
17,B,11523.0
18,C2,6988.0
19,B,427.0
20,C1,6137.0
21,B,418.0
22,C1,15238.0
23,B,597.0
24,C2,7557.0
