,0,1
0,P,18294.0
1,C2,299.0
2,P,136.0
3,B,1015.0
4,P,600.0
5,B,1553.0
6,P,185.0
7,B,638.0
8,C1,370.0
9,B,1976.0
10,P,32806.0
11,C1,394.0
12,P,435.0
13,B,751.0
14,P,95.0
15,C2,146.0
16,C1,223.0
17,B,376.0
18,P,1457.0
19,B,764.0
20,P,12446.0
21,C2,415.0
22,B,1077.0
23,P,5813.0
24,C1,4663.0
25,C2,11059.0
26,P,15861.0
27,B,1343.0
28,C2,361.0
29,B,388.0
30,C2,4895.0
31,P,3937.0
32,B,1547.0
33,C1,737.0
34,B,1291.0
35,P,11242.0
36,B,1794.0
37,P,19717.0
38,C2,17876.0
39,B,768.0
40,C2,10119.0
41,B,9906.0
42,P,866.0
43,B,341.0
44,P,4318.0
45,B,353.0
46,P,10798.0
47,C1,294.0
48,B,839.0
49,C2,840.0
50,P,642.0
51,B,313.0
52,C2,438.0
53,P,674.0
54,B,447.0
55,P,902.0
56,B,10966.0
57,C2,5511.0
58,C1,1564.0
59,B,4019.0
60,P,18798.0
