,0,1
0,P,140.0
1,C2,105.0
2,P,276.0
3,C1,276.0
4,P,606.0
5,C2,449.0
6,P,554.0
7,B,398.0
8,P,420.0
9,C2,322.0
10,P,3252.0
11,C2,5798.0
12,P,936.0
13,C2,1098.0
14,P,1065.0
15,B,608.0
16,C2,15246.0
17,P,675.0
18,B,3409.0
19,C1,929.0
20,C2,9982.0
21,P,1189.0
22,B,843.0
23,C2,201.0
24,P,3593.0
25,B,17262.0
26,C1,5041.0
27,B,11050.0
28,C1,966.0
29,P,255.0
30,B,2051.0
31,C2,647.0
32,P,3596.0
33,B,8768.0
34,C1,247.0
35,B,416.0
36,C2,217.0
37,B,1444.0
38,C2,8329.0
39,B,41501.0
40,C1,8250.0
41,B,10073.0
42,C2,7262.0
43,B,1072.0
44,P,4799.0
45,B,389.0
46,C2,3319.0
47,C1,1834.0
48,B,8454.0
49,C1,4921.0
50,B,20870.0
51,C1,1573.0
52,B,27185.0
53,C2,2475.0
54,B,667.0
55,C1,5192.0
56,B,3833.0
57,C1,2072.0
