,0,1
0,B,637.0
1,P,166.0
2,C,122.0
3,P,530.0
4,B,547.0
5,P,191.0
6,C,595.0
7,P,438.0
8,C,103.0
9,P,136.0
10,C,162.0
11,P,1057.0
12,C,2429.0
13,P,99.0
14,C,118.0
15,P,390.0
16,C,198.0
17,B,568.0
18,C,737.0
19,B,698.0
20,C,153.0
21,B,1461.0
22,C,1472.0
23,B,613.0
24,C,1225.0
25,B,1110.0
26,P,317.0
27,B,818.0
28,C,714.0
29,B,535.0
30,C,16303.0
31,P,117.0
32,C,449.0
33,P,481.0
34,B,5779.0
35,C,1742.0
36,P,4962.0
37,C,14117.0
38,B,6800.0
39,C,10491.0
40,P,168.0
41,C,759.0
42,B,4133.0
43,C,8623.0
44,P,107.0
45,C,15615.0
46,B,368.0
47,C,8720.0
48,P,345.0
49,C,278.0
50,B,2899.0
51,C,383.0
52,P,345.0
53,B,2947.0
54,C,214.0
55,P,244.0
56,B,1852.0
57,C,182.0
58,B,1124.0
59,C,253.0
60,B,999.0
61,P,178.0
62,B,875.0
63,C,290.0
64,B,388.0
65,C,210.0
66,B,1318.0
67,C,668.0
68,P,106.0
69,B,7094.0
70,C,22542.0
71,B,4791.0
72,C,3122.0
73,B,1201.0
74,C,148.0
75,P,332.0
76,C,155.0
77,P,112.0
78,C,382.0
79,B,1279.0
80,C,289.0
81,B,646.0
82,P,234.0
83,B,791.0
84,C,1356.0
85,P,312.0
86,B,366.0
87,C,21509.0
88,P,321.0
89,C,280.0
90,B,4287.0
91,C,1042.0
92,P,957.0
93,C,21238.0
94,P,290.0
95,B,337.0
96,C,1027.0
97,B,911.0
98,C,379.0
99,B,632.0
100,P,460.0
101,C,187.0
102,B,569.0
103,C,1804.0
104,B,411.0
105,C,785.0
106,P,1649.0
107,C,18433.0
