,0,1
0,B,324.0
1,P,742.0
2,B,500.0
3,C,177.0
4,P,1982.0
5,B,304.0
6,P,528.0
7,C,91.0
8,P,203.0
9,B,367.0
10,P,119.0
11,C,300.0
12,P,587.0
13,B,651.0
14,P,1136.0
15,B,930.0
16,C,637.0
17,B,633.0
18,P,1056.0
19,B,1271.0
20,P,536.0
21,B,913.0
22,C,219.0
23,B,1559.0
24,P,2927.0
25,B,1202.0
26,C,3067.0
27,B,7177.0
28,C,312.0
29,B,1995.0
30,C,1396.0
31,B,309.0
32,C,3077.0
33,B,3443.0
34,C,1074.0
35,B,965.0
36,C,1024.0
37,B,1005.0
38,C,1096.0
39,B,810.0
40,C,352.0
41,P,4190.0
42,B,666.0
43,C,4727.0
44,B,3753.0
45,C,7896.0
46,P,1425.0
47,B,2833.0
48,C,6886.0
49,P,3593.0
50,B,9205.0
51,P,1808.0
52,B,40746.0
53,C,4698.0
54,B,12745.0
55,C,403.0
56,B,1766.0
57,C,1404.0
58,B,1620.0
59,C,3473.0
60,B,8435.0
61,C,1055.0
62,B,14429.0
63,C,3072.0
64,B,5867.0
65,C,893.0
66,B,17798.0
67,C,1627.0
68,B,2075.0
69,C,3321.0
70,B,41622.0
71,C,2406.0
