,0,1
0,B,444.0
1,C2,157.0
2,P,5135.0
3,C2,160.0
4,P,368.0
5,C1,80.0
6,P,201.0
7,B,834.0
8,P,5370.0
9,B,5490.0
10,C2,249.0
11,B,3937.0
12,C2,2643.0
13,P,1272.0
14,B,10949.0
15,C2,4662.0
16,B,19046.0
17,C2,1866.0
18,B,6865.0
19,C2,3282.0
20,C1,8976.0
21,B,6261.0
22,C2,869.0
23,B,5517.0
24,C2,3890.0
25,C1,2581.0
26,B,4260.0
27,C2,1000.0
28,B,2897.0
29,C2,565.0
30,B,1187.0
31,C1,1388.0
32,B,4462.0
33,C1,1046.0
34,B,31890.0
35,C1,6045.0
36,B,8349.0
37,C2,3291.0
38,B,7365.0
39,C1,2273.0
40,B,1097.0
41,C1,1926.0
42,B,3692.0
43,C1,5521.0
44,B,2798.0
45,C1,246.0
46,B,1393.0
47,C1,1709.0
48,B,2310.0
49,C2,3478.0
50,C1,856.0
51,B,1806.0
52,P,5726.0
53,C2,229.0
54,B,14315.0
55,C2,1318.0
56,C1,2761.0
57,B,2514.0
58,C1,4580.0
59,B,4696.0
60,C1,3639.0
61,B,10915.0
62,C1,1782.0
63,B,2977.0
64,C1,1939.0
65,B,2379.0
66,C1,2064.0
