,0,1
0,B,339.0
1,C2,336.0
2,B,747.0
3,P,240.0
4,C2,242.0
5,B,1811.0
6,P,192.0
7,B,380.0
8,P,8124.0
9,B,525.0
10,P,4796.0
11,B,453.0
12,P,2256.0
13,B,455.0
14,P,2881.0
15,C1,5623.0
16,B,317.0
17,P,3317.0
18,B,6443.0
19,C1,4899.0
20,P,4599.0
21,C2,5191.0
22,C1,3106.0
23,B,517.0
24,P,4599.0
25,C2,2687.0
26,B,403.0
27,C1,5601.0
28,B,1102.0
29,C2,3772.0
30,P,7536.0
31,C2,4443.0
32,B,735.0
33,C1,6462.0
34,C2,15459.0
35,B,10626.0
36,C2,9351.0
37,C1,2808.0
38,C2,6411.0
39,B,1493.0
40,C1,10233.0
41,B,542.0
42,C1,6557.0
43,B,790.0
44,C2,4494.0
45,C1,10306.0
46,B,15205.0
47,P,1373.0
48,B,452.0
49,C2,563.0
50,B,5752.0
51,P,4543.0
52,C2,681.0
53,C1,7178.0
54,B,388.0
55,C1,4638.0
56,B,4752.0
57,P,16052.0
58,C2,4702.0
59,P,3241.0
60,C2,3390.0
61,B,1404.0
62,P,15292.0
