,0,1
0,B,627.0
1,C2,487.0
2,B,523.0
3,C2,235.0
4,P,549.0
5,B,333.0
6,P,79.0
7,C2,77.0
8,P,3358.0
9,C2,6524.0
10,B,593.0
11,P,3802.0
12,B,3816.0
13,C2,7268.0
14,C1,7852.0
15,B,630.0
16,C1,6595.0
17,B,7793.0
18,C1,1457.0
19,B,10613.0
20,C1,2460.0
21,P,1240.0
22,C2,1358.0
23,B,1196.0
24,C1,1800.0
25,B,2382.0
26,C1,4122.0
27,B,34556.0
28,P,1317.0
29,B,2969.0
30,P,2168.0
31,C1,1813.0
32,B,8419.0
33,C1,2331.0
34,B,398.0
35,C1,4267.0
36,B,314.0
37,C1,2148.0
38,B,593.0
39,P,3915.0
40,B,4862.0
41,P,4715.0
42,B,9871.0
43,C1,1455.0
44,B,1336.0
45,C1,989.0
46,B,2578.0
47,C1,5831.0
48,B,385.0
49,C1,4532.0
50,B,26982.0
51,P,4589.0
52,C1,1348.0
53,B,549.0
54,C1,7951.0
55,B,415.0
56,C1,1813.0
57,B,13780.0
58,C1,5178.0
59,B,5586.0
60,C1,3855.0
61,B,9589.0
62,C1,2482.0
